race_date,place_code,race_no,tyaku,car_no,player_code,player_name,age,prefecture,sotugyouki,kyuhan,tyakusa,agari,kimarite,bh,in_line_jyuni,kojin_state,tyaku_note,tenki,husoku
2026-04-05,37,5,7,2,014262,稲吉 悠大,39,福 岡,92,S2,1  車輪,10.1,,,,,,曇,2.0
2026-04-05,37,5,8,9,015207,林 慶次郎,28,福 岡,111,S1,1/4車輪,10.2,,,,,,曇,2.0
2026-04-05,37,5,9,8,014801,山本 恵介,45,福 島,100,S2,大差,13.2,,,,,,曇,2.0
2026-04-05,37,6,1,5,014175,柴崎 俊光,41,三 重,91,S2,,9.5,差し,,,,,曇,2.0
2026-04-05,37,6,2,3,014977,川口 聖二,32,岐 阜,103,S2,1/2車身,9.7,捲り,B,,,,曇,2.0
2026-04-05,37,6,3,6,012501,金子 真也,53,群 馬,69,S2,1  車身,9.6,,,,,,曇,2.0
2026-04-05,37,6,4,4,013994,杉山 悠也,42,秋 田,89,S2,4  車身,10.0,,,,,,曇,2.0
2026-04-05,37,6,5,7,015324,小原 佑太,30,青 森,115,S1,1  車身,10.2,,H,,,,曇,2.0
2026-04-05,37,6,6,2,013850,山賀 雅仁,44,千 葉,87,S1,1/2車輪,9.9,,,,,,曇,2.0
2026-04-05,37,6,7,9,015375,村上 竜馬,30,広 島,115,S2,1車身1/2,9.9,,,,,,曇,2.0
2026-04-05,37,6,8,8,014527,飯田 憲司,42,静 岡,96,S2,3  車身,9.9,,,,,,曇,2.0
2026-04-05,37,6,9,1,015276,佐伯 亮輔,31,岡 山,113,S2,大差,10.8,,,,,,曇,2.0
2026-04-05,37,7,1,5,015464,町田 太我,25,広 島,117,S1,,10.3,逃げ,HB,,,,曇,2.0
2026-04-05,37,7,2,1,013355,桑原 大志,50,山 口,80,S1,3/4車身,10.2,マーク,,,,,曇,2.0
2026-04-05,37,7,3,9,015749,佐藤 壮志,22,熊 本,123,S2,3/4車身,10.2,,,,,,曇,2.0
2026-04-05,37,7,4,2,014939,長尾 拳太,32,岐 阜,103,S1,1  車身,10.0,,,,,,曇,2.0
2026-04-05,37,7,5,3,014052,飯野 祐太,41,福 島,90,S1,1  車身,9.9,,,,,,曇,2.0
2026-04-05,37,7,6,4,015130,瀬戸 栄作,32,長 崎,109,S2,1/4車輪,10.3,,,,,,曇,2.0
2026-04-05,37,7,7,8,014350,佐藤 雅春,38,宮 城,94,S2,1車身1/2,9.9,,,,,,曇,2.0
2026-04-05,37,7,8,7,015807,塩島 嵩一朗,26,神奈川,125,S2,3/4車身,10.3,,,,,,曇,2.0
2026-04-05,37,7,9,6,014176,笹倉 慎也,40,富 山,91,S2,大差,13.1,,,,,,曇,2.0
2026-04-05,37,8,1,9,015451,山口 拳矢,30,岐 阜,117,S1,,9.5,捲り,B,,,,曇,2.5
2026-04-05,37,8,2,7,012596,志智 俊夫,53,岐 阜,70,S1,1/2車身,9.4,マーク,,,,,曇,2.5
2026-04-05,37,8,3,1,014878,伊代野 貴照,45,奈 良,101,S2,1車身1/2,9.4,,,,,,曇,2.5
2026-04-05,37,8,4,5,015093,末木 浩二,34,山 梨,109,S1,3  車身,9.4,,,,,,曇,2.5
2026-04-05,37,8,5,2,014004,松永 将,45,茨 城,89,S2,3/4車身,9.3,,,,,,曇,2.5
2026-04-05,37,8,6,6,014786,本郷 雄三,37,熊 本,99,S2,3/4車身,10.0,,,,,,曇,2.5
2026-04-05,37,8,7,4,015326,照井 拓成,30,岩 手,115,S2,2  車身,9.9,,,,,,曇,2.5
2026-04-05,37,8,8,3,015381,岩谷 拓磨,28,福 岡,115,S1,2  車身,10.5,,H,,,,曇,2.5
2026-04-05,37,8,9,8,014819,太刀川 一成,45,千 葉,100,S2,大差,10.6,,,,,,曇,2.5
2026-04-05,37,9,1,7,014534,深谷 知広,36,静 岡,96,S1,,10.0,差し,,,,,曇,1.0
2026-04-05,37,9,2,3,014809,恩田 淳平,35,群 馬,100,S1,1  車身,9.9,差し,,,,,曇,1.0
2026-04-05,37,9,3,6,013693,藤原 憲征,46,新 潟,85,S2,1/2車身,9.8,,,,,,曇,1.0
2026-04-05,37,9,4,1,015440,長田 龍拳,25,静 岡,117,S2,1/2車輪,10.5,,HB,,,,曇,1.0
2026-04-05,37,9,5,5,015334,朝倉 智仁,26,茨 城,115,S2,3/4車輪,10.2,,,,,,曇,1.0
2026-04-05,37,9,6,2,013886,大屋 健司,44,広 島,87,S2,1/2車身,9.8,,,,,,曇,1.0
2026-04-05,37,9,7,4,014946,元砂 勇雪,34,奈 良,103,S2,3/4車身,10.1,,,,,,曇,1.0
2026-04-05,37,9,8,9,014682,原田 研太朗,35,徳 島,98,S1,3  車身,10.3,,,,,,曇,1.0
2026-04-05,37,9,9,8,014465,村上 直久,44,神奈川,95,S2,大差,11.3,,,,,,曇,1.0
2026-04-05,37,10,1,5,015789,山崎 歩夢,21,福 島,125,S2,,9.6,逃げ,HB,,,,曇,1.5
2026-04-05,37,10,2,1,013673,大槻 寛徳,46,宮 城,85,S1,3/4車身,9.5,マーク,,,,,曇,1.5
2026-04-05,37,10,3,7,012339,内藤 宣彦,55,秋 田,67,S1,3/4車身,9.4,,,,,,曇,1.5
2026-04-05,37,10,4,3,015063,小川 真太郎,33,徳 島,107,S1,3/4車身,9.2,,,,,,曇,1.5
2026-04-05,37,10,5,9,013961,松村 友和,46,大 阪,88,S2,1  車身,9.2,,,,,,曇,1.5
2026-04-05,37,10,6,8,013772,岡村 潤,44,静 岡,86,S2,1/2車輪,9.1,,,,,,曇,1.5
2026-04-05,37,10,7,4,015197,川口 雄太,29,徳 島,111,S2,1/4車輪,9.4,,,,,,曇,1.5
2026-04-05,37,10,8,2,015443,道場 晃規,28,静 岡,117,S1,1/2車身,9.2,,,,,,曇,1.5
2026-04-05,37,10,9,6,015173,格清 洋介,31,静 岡,111,S2,5  車身,10.1,,,,,,曇,1.5
2026-04-05,37,11,1,7,015692,松崎 広太,26,茨 城,123,S2,,10.1,逃げ,HB,,,,曇,2.0
2026-04-05,37,11,2,6,014645,三浦 翔大,35,宮 城,98,S2,3/4車身,10.0,差し,,,,,曇,2.0
2026-04-05,37,11,3,9,015094,佐々木 龍,35,神奈川,109,S1,1/2車身,10.0,,,,,,曇,2.0
2026-04-05,37,11,4,5,013894,園田 匠,44,福 岡,87,S1,1/4車輪,10.1,,,,,,曇,2.0
2026-04-05,37,11,5,1,014140,神山 拓弥,39,栃 木,91,S1,1/8車輪,10.1,,,,,,曇,2.0
2026-04-05,37,11,6,3,015840,阿部 英斗,21,福 岡,125,S2,1/2車身,10.2,,,,,,曇,2.0
2026-04-05,37,11,7,2,014935,嶋津 拓弥,40,神奈川,103,S1,1/4車輪,9.9,,,,,,曇,2.0
2026-04-05,37,11,8,8,015097,長谷部 翔,31,静 岡,109,S2,1/2車身,9.7,,,,,,曇,2.0
2026-04-05,37,11,9,4,014995,渡邉 雄太,31,静 岡,105,S2,3  車身,10.2,,,,,,曇,2.0
2026-04-05,37,12,1,2,014838,古性 優作,35,大 阪,100,SS,,10.0,捲り,,,,,曇,2.0
2026-04-05,37,12,2,6,015096,大石 剣士,30,静 岡,109,S2,1  車身,10.1,捲り,B,,,,曇,2.0
2026-04-05,37,12,3,5,013516,荒井 崇博,47,長 崎,82,S1,3/4車輪,9.8,,,,,,曇,2.0
2026-04-05,37,12,4,7,013162,佐藤 慎太郎,49,福 島,78,S1,タイヤ差,10.1,,,,,,曇,2.0
2026-04-05,37,12,5,9,014103,村田 雅一,41,兵 庫,90,S1,2  車身,10.2,,,,,,曇,2.0
2026-04-05,37,12,6,3,015039,吉田 拓矢,30,茨 城,107,SS,2  車身,10.1,,,,,,曇,2.0
2026-04-05,37,12,7,8,014930,杉森 輝大,43,茨 城,103,S1,1/4車輪,9.9,,,,,,曇,2.0
2026-04-05,37,12,8,4,015337,佐藤 礼文,34,茨 城,115,S1,大差,10.7,,,,,,曇,2.0
2026-04-05,37,12,9,1,015444,渡邉 雅也,25,静 岡,117,S1,大差,12.6,,H,,,,曇,2.0
2026-04-05,47,1,1,1,015231,大久保 花梨,28,福 岡,112,L1,,12.7,逃げ,HB,,,,晴,0.2
2026-04-05,47,1,2,4,014905,加瀬 加奈子,45,新 潟,102,L1,1車身1/2,12.6,捲り,,,,,晴,0.2
2026-04-05,47,1,3,2,015770,東 美月,24,兵 庫,124,L1,1/4車輪,12.7,,,,,,晴,0.2
2026-04-05,47,1,4,6,015761,吉村 美有紀,23,愛 媛,124,L1,1/8車輪,12.4,,,,,,晴,0.2
2026-04-05,47,1,5,5,015407,出口 倫子,29,長 崎,116,L1,1  車身,12.7,,,,,,晴,0.2
2026-04-05,47,1,6,3,015669,河内 桜雪,23,群 馬,122,L1,3/4車身,12.9,,,,,,晴,0.2
2026-04-05,47,1,7,7,014904,渡辺 ゆかり,44,山 梨,102,L1,大差,13.6,,,,,,晴,0.2
2026-04-05,47,2,1,1,015311,柳原 真緒,28,福 井,114,L1,,12.7,逃げ,HB,,,,晴,0.2
2026-04-05,47,2,2,2,015069,細田 愛未,30,埼 玉,108,L1,1  車身,12.7,マーク,,,,,晴,0.2
2026-04-05,47,2,3,5,015391,伊藤 のぞみ,38,北海道,116,L1,1/2車身,12.6,,,,,,晴,0.2
2026-04-05,47,2,4,4,015490,杉浦 菜留,25,愛 知,118,L1,1/2車身,12.7,,,,,,晴,0.2
2026-04-05,47,2,5,7,014909,浦部 郁里,39,千 葉,102,L1,1/2車身,12.6,,,,,,晴,0.2
2026-04-05,47,2,6,6,015494,近澤 諒香,25,三 重,118,L1,1  車輪,12.7,,,,,,晴,0.2
2026-04-05,47,2,7,3,015310,梶原 百香,28,福 岡,114,L1,2  車身,12.9,,,,,,晴,0.2
2026-04-05,47,3,1,2,014304,大竹 哲也,45,静 岡,93,A1,,12.3,差し,,,,,晴,0.2
2026-04-05,47,3,2,4,014575,鈴木 達也,40,福 島,97,A2,1/2車身,11.8,差し,,,,,晴,0.2
2026-04-05,47,3,3,7,015534,牛田 樹希斗,27,愛 知,119,A2,1/2車身,12.3,,H,,,,晴,0.2
2026-04-05,47,3,4,3,015045,大関 祐也,31,千 葉,107,A2,1/2車身,12.6,,B,,,,晴,0.2
2026-04-05,47,3,5,1,014390,愛敬 博之,41,愛 知,94,A1,1  車輪,12.2,,,,,,晴,0.2
2026-04-05,47,3,6,6,013036,深澤 伸介,50,静 岡,76,A2,1/2車身,11.9,,,,,,晴,0.2
2026-04-05,47,3,7,5,014205,日当 泰之,38,青 森,92,A2,5  車身,12.6,,,,,,晴,0.2
2026-04-05,47,4,1,1,014255,西本 直大,43,大 阪,92,A1,,11.6,捲り,B,,,,晴,0.2
2026-04-05,47,4,2,2,012529,木本 賢二,53,大 阪,69,A2,3/4車身,11.5,マーク,,,,,晴,0.2
2026-04-05,47,4,3,6,014093,窪田 陽介,41,滋 賀,90,A2,1/2車身,11.5,,,,,,晴,0.2
2026-04-05,47,4,4,4,013723,高谷 進太郎,46,三 重,85,A2,2  車身,11.7,,,,,,晴,0.2
2026-04-05,47,4,5,3,015533,岩城 佑典,26,愛 知,119,A2,3/4車身,11.9,,H,,,,晴,0.2
2026-04-05,47,4,6,5,014654,舘 真成,38,茨 城,98,A2,1/2車身,11.7,,,,,,晴,0.2
2026-04-05,47,4,7,7,014021,森川 剛,46,神奈川,89,A2,1車身1/2,11.7,,,,,,晴,0.2
2026-04-05,47,5,1,2,014475,高間 悠平,38,福 井,95,A1,,12.1,差し,,,,,晴,0.4
2026-04-05,47,5,2,5,012689,前田 拓也,52,大 阪,71,A2,3/4車輪,12.0,マーク,,,,,晴,0.4
2026-04-05,47,5,3,1,013762,吉田 勇人,47,埼 玉,86,A1,1/4車輪,12.3,,,,,,晴,0.4
2026-04-05,47,5,4,3,015803,西村 剛,26,新 潟,125,A2,3/4車身,12.4,,HB,,,,晴,0.4
2026-04-05,47,5,5,4,014669,植木 和広,46,神奈川,98,A2,1/2車輪,12.0,,,,,,晴,0.4
2026-04-05,47,5,6,7,013172,金子 周一郎,49,埼 玉,78,A1,2  車身,12.0,,,,,,晴,0.4
2026-04-05,47,5,7,6,015908,川村 峻輝,24,京 都,127,A2,1車身1/2,12.6,,,,,,晴,0.4
2026-04-05,47,6,1,1,015723,稲毛 知也,27,和歌山,123,A1,,11.5,捲り,B,,,,晴,0.4
2026-04-05,47,6,2,5,014478,内山 貴裕,37,京 都,95,A1,1/2車身,11.4,マーク,,,,,晴,0.4
2026-04-05,47,6,3,3,015512,大高 彰馬,26,福 島,119,A1,3/4車身,11.5,,H,,,,晴,0.4
2026-04-05,47,6,4,2,013748,佐々木 省司,48,青 森,86,A1,1  車身,11.5,,,,,,晴,0.4
2026-04-05,47,6,5,4,014858,小原 唯志,42,茨 城,101,A1,1/2車輪,11.4,,,,,,晴,0.4
2026-04-05,47,6,6,6,013560,小佐野 文秀,50,山 梨,83,A1,2  車身,11.4,,,,,,晴,0.4
2026-04-05,47,6,7,7,013117,鳥越 靖弘,50,愛 知,77,A1,6  車身,11.9,,,,,,晴,0.4
2026-04-05,47,7,1,2,014750,今藤 康裕,40,岐 阜,99,A1,,11.8,差し,,,,,晴,0.4
2026-04-05,47,7,2,1,015625,真鍋 顕汰,31,三 重,121,A1,1/2車輪,12.0,捲り,B,,,,晴,0.4
2026-04-05,47,7,3,3,012728,飯田 辰哉,53,千 葉,72,A1,2  車身,11.9,,,,,,晴,0.4
2026-04-05,47,7,4,5,015000,藤井 準也,31,岐 阜,105,A1,1/2車身,12.0,,,,,,晴,0.4
2026-04-05,47,7,5,6,013556,山信田 学,49,埼 玉,83,A2,1  車身,11.8,,,,,,晴,0.4
2026-04-05,47,7,6,7,014155,佐藤 政利,43,新 潟,91,A2,1/2車輪,11.6,,,,,,晴,0.4
2026-04-05,47,7,7,4,015594,金田 涼馬,27,神奈川,119,A1,4  車身,12.4,,H,,,,晴,0.4
2026-04-05,87,1,1,4,011599,和泉田 喜一,58,千 葉,59,A3,,12.3,差し,,,,,晴,0.5
2026-04-05,87,1,2,2,013713,丸山 勝也,46,静 岡,85,A3,1/2車身,12.4,差し,,,,,晴,0.5
2026-04-05,87,1,3,3,012436,渡邊 秀明,54,神奈川,68,A3,1/2車身,12.7,,HB,,,,晴,0.5
2026-04-05,87,1,4,1,013794,川西 亮介,49,和歌山,86,A3,1/4車輪,12.2,,,,,,晴,0.5
2026-04-05,87,1,5,5,014101,永橋 武司,43,大 阪,90,A3,3/4車輪,12.1,,,,,,晴,0.5
2026-04-05,87,2,1,5,012537,取鳥 敬一,54,岡 山,69,A3,,12.5,捲り,,,,,晴,0.5
2026-04-05,87,2,2,3,013023,吉田 英二,52,東 京,76,A3,1  車身,12.9,差し,,,,,晴,0.5
2026-04-05,87,2,3,1,014064,吉松 賢二,40,群 馬,90,A3,3/4車身,13.1,,HB,,,,晴,0.5
2026-04-05,87,2,4,2,013037,町田 勝志,50,静 岡,76,A3,3/4車輪,12.9,,,,,,晴,0.5
2026-04-05,87,2,5,4,013454,関戸 努,51,宮 城,82,A3,3/4車身,13.0,,,,,,晴,0.5
2026-04-05,87,2,6,6,011766,齋藤 明,58,北海道,61,A3,1/2車身,12.8,,,,,,晴,0.5
2026-04-05,87,3,1,7,012681,辻 力,52,石 川,71,A3,,12.2,逃げ,HB,,,,晴,0.5
2026-04-05,87,3,2,1,014742,河野 淳吾,43,神奈川,99,A3,3/4車輪,11.9,逃げ,,,,,晴,0.5
2026-04-05,87,3,3,4,013255,安坂 洋一,49,神奈川,79,A3,1車身1/2,11.7,,,,,,晴,0.5
2026-04-05,87,3,4,2,013049,南 大輔,50,京 都,76,A3,1  車身,11.6,,,,,,晴,0.5
2026-04-05,87,3,5,6,013303,須々田 大昇,53,青 森,80,A3,3/4車身,11.3,,,,,,晴,0.5
2026-04-05,87,3,6,3,012559,相良 勝美,54,福 島,70,A3,3/4車輪,11.6,,,,,,晴,0.5
2026-04-05,87,3,7,5,014381,吉澤 賢,47,千 葉,94,A3,7  車身,12.3,,,,,,晴,0.5
2026-04-05,87,4,1,6,015284,田村 裕也,30,徳 島,113,A3,,12.5,逃げ,HB,,,,晴,0.5
2026-04-05,87,4,2,4,014550,龍門 慎太郎,40,岡 山,96,A3,3/4車身,12.5,マーク,,,,,晴,0.5
2026-04-05,87,4,3,7,012329,松尾 正人,55,熊 本,66,A3,1車身1/2,12.5,,,,,,晴,0.5
2026-04-05,87,4,4,2,011993,深井 高志,57,東 京,63,A3,1/2車身,12.5,,,,,,晴,0.5
2026-04-05,87,4,5,3,015425,藤野 竜也,26,栃 木,117,A3,1/2車輪,12.8,,,,,,晴,0.5
2026-04-05,87,4,6,5,012783,平澤 秀信,53,北海道,73,A3,3/4車輪,12.5,,,,,,晴,0.5
2026-04-05,87,4,7,1,012496,中村 淳,54,栃 木,69,A3,1/2車身,12.7,,,,,,晴,0.5
2026-04-05,87,5,1,1,015936,下山 聖斗,24,鹿児島,127,A3,,11.2,捲り,,,,,晴,0.5
2026-04-05,87,5,2,2,015523,邊見 祐太,29,新 潟,119,A3,1車身1/2,12.1,逃げ,HB,,,,晴,0.5
2026-04-05,87,5,3,3,014062,齋藤 昌弘,44,群 馬,90,A3,1/2車身,12.0,,,,,,晴,0.5
2026-04-05,87,5,4,5,014360,関根 崇人,39,福 島,94,A3,1/2車身,12.0,,,,,,晴,0.5
2026-04-05,87,5,5,6,013964,高田 大輔,47,徳 島,88,A3,2  車身,11.5,,,,,,晴,0.5
2026-04-05,87,5,6,7,012986,近藤 直幹,52,徳 島,75,A3,1車身1/2,11.5,,,,,,晴,0.5
2026-04-05,87,5,7,4,014209,加美山 隆行,39,宮 城,92,A3,大差,14.2,,,,,,晴,0.5
2026-04-05,87,6,1,1,015872,池田 充槻,20,秋 田,127,A3,,11.7,捲り,,,,,晴,0.5
2026-04-05,87,6,2,2,015901,真木 寛斗,23,愛 知,127,A3,5  車身,12.2,逃げ,HB,,,,晴,0.5
2026-04-05,87,6,3,3,012717,伊藤 一貴,53,栃 木,72,A3,1車身1/2,12.2,,,,,,晴,0.5
2026-04-05,87,6,4,4,014389,村本 慎吾,44,静 岡,94,A3,2  車身,12.0,,,,,,晴,0.5
2026-04-05,87,6,5,7,012005,藤田 和彦,56,神奈川,63,A3,5  車身,12.4,,,,,,晴,0.5
2026-04-05,87,6,6,6,014099,坂本 佳憲,40,大 阪,90,A3,1/2車輪,12.8,,,,,,晴,0.5
2026-04-05,87,6,7,5,012402,時松 正,54,熊 本,67,A3,大差,14.1,,,,,,晴,0.5
2026-04-05,87,7,1,3,014216,田村 純一,39,福 島,92,A3,,11.8,捲り,,,,,晴,0.5
2026-04-05,87,7,2,2,014434,山崎 功也,37,宮 城,95,A3,1  車身,11.7,マーク,,,,,晴,0.5
2026-04-05,87,7,3,5,015906,林 佳宗依,24,富 山,127,A3,1/2車輪,12.4,,,,,,晴,0.5
2026-04-05,87,7,4,1,015916,小西 涼太,24,岡 山,127,A3,1車身1/2,12.6,,HB,,,,晴,0.5
2026-04-05,87,7,5,4,014563,興呂木 雄治,36,熊 本,96,A3,1/2車輪,12.4,,,,,,晴,0.5
2026-04-05,87,7,6,6,012290,小西 芳樹,55,大 阪,66,A3,4  車身,12.5,,,,,,晴,0.5
2026-04-05,87,7,7,7,012782,米丸 俊成,55,熊 本,72,A3,大差,13.7,,,,,,晴,0.5
2026-04-06,13,1,1,1,015863,磯村 光舞,21,山 口,126,L1,,13.0,差し,,,,,曇,1.0
2026-04-06,13,1,2,3,015491,當銘 沙恵美,27,愛 知,118,L1,3/4車輪,13.2,逃げ,HB,,,,曇,1.0
2026-04-06,13,1,3,2,015667,戸田 瑞姫,23,茨 城,122,L1,1/4車輪,13.0,,,,,,曇,1.0
2026-04-06,13,1,4,4,015395,岩崎 ゆみこ,30,茨 城,116,L1,1/4車輪,12.8,,,,,,曇,1.0
2026-04-06,13,1,5,5,015307,田中 千尋,28,愛 知,114,L1,1車身1/2,12.8,,,,,,曇,1.0
2026-04-06,13,1,6,7,015134,藤巻 絵里佳,30,福 島,110,L1,1  車輪,12.8,,,,,,曇,1.0
2026-04-06,13,1,7,6,014907,中川 諒子,41,熊 本,102,L1,1車身1/2,13.0,,,,,,曇,1.0
2026-04-06,13,2,1,3,014049,廣田 樹里,45,熊 本,89,A2,,11.9,捲り,B,,,,曇,1.0
2026-04-06,13,2,2,1,012779,田川 辰二,52,熊 本,72,A2,3/4車身,11.8,マーク,,,,,曇,1.0
2026-04-06,13,2,3,2,014037,橋本 勝弘,43,愛 媛,89,A2,3  車身,12.0,,,,,,曇,1.0
2026-04-06,13,2,4,5,013345,中村 美千隆,49,兵 庫,80,A2,2  車身,12.4,,,,,,曇,1.0
2026-04-06,13,2,5,4,013179,飯島 淳,49,東 京,78,A2,3/4車身,12.1,,,,,,曇,1.0
2026-04-06,13,2,6,7,014243,齊藤 健人,39,静 岡,92,A2,2  車身,12.3,,,,,,曇,1.0
2026-04-06,13,2,7,6,015621,長谷川 裕一,40,愛 知,121,A2,1車身1/2,12.9,,H,,,,曇,1.0
2026-04-06,13,3,1,2,013506,田村 浩章,49,徳 島,82,A1,,12.2,差し,,,,,曇,1.0
2026-04-06,13,3,2,7,015732,宮道 良輔,23,徳 島,123,A2,3/4車輪,12.3,逃げ,HB,,,,曇,1.0
2026-04-06,13,3,3,1,013641,竹内 一暢,48,滋 賀,84,A1,1/2車身,12.0,,,,,,曇,1.0
2026-04-06,13,3,4,4,015237,太田 将成,29,宮 城,113,A2,3/4車輪,12.2,,,,,,曇,1.0
2026-04-06,13,3,5,3,015265,井田 晶之,34,三 重,113,A1,3/4車輪,12.3,,,,,,曇,1.0
2026-04-06,13,3,6,5,014651,須永 勝太,35,福 島,98,A2,2  車身,12.3,,,,,,曇,1.0
2026-04-06,13,3,7,6,014092,山出 裕幸,42,福 井,90,A2,タイヤ差,12.1,,,,,,曇,1.0
2026-04-06,13,4,1,4,013555,台 和紀,49,埼 玉,83,A2,,11.7,差し,,,,,曇,1.0
2026-04-06,13,4,2,6,015798,橋谷 成海,25,埼 玉,125,A2,1/4車輪,11.8,逃げ,HB,,,,曇,1.0
2026-04-06,13,4,3,1,013445,中村 良二,50,福 岡,81,A1,3/4車輪,11.6,,,,,,曇,1.0
2026-04-06,13,4,4,3,015560,林 昴,24,福 岡,119,A1,1車身1/2,11.8,,,,,,曇,1.0
2026-04-06,13,4,5,5,012920,山崎 岳志,52,佐 賀,74,A2,5  車身,11.8,,,,,,曇,1.0
2026-04-06,13,4,6,7,013413,鶴岡 與之,48,千 葉,81,A2,1/8車輪,12.0,,,,,,曇,1.0
2026-04-06,13,4,7,2,014240,須藤 誠,41,千 葉,92,A1,2  車身,12.3,,,,,,曇,1.0
2026-04-06,13,5,1,2,012380,近藤 修康,54,岡 山,67,A1,,12.6,差し,,,,,曇,1.0
2026-04-06,13,5,2,3,014233,西村 行貴,42,東 京,92,A1,1/4車輪,12.4,マーク,,,,,曇,1.0
2026-04-06,13,5,3,4,015929,鶴 淳志,25,福 岡,127,A2,1/4車輪,12.7,,HB,,,,曇,1.0
2026-04-06,13,5,4,6,013621,國廣 哲治,50,埼 玉,84,A1,1  車身,12.4,,,,,,曇,1.0
2026-04-06,13,5,5,1,012261,岡部 芳幸,55,福 島,66,A1,1/2車身,12.1,,,,,,曇,1.0
2026-04-06,13,5,6,5,014281,寺林 正秋,41,宮 城,93,A1,1車身1/2,12.4,,,,,,曇,1.0
2026-04-06,13,5,7,7,014438,緑川 修平,42,福 島,95,A2,3  車身,12.4,,,,,,曇,1.0
2026-04-06,13,6,1,2,015866,高木 萌那,21,福 岡,126,L1,,12.5,捲り,,,,,曇,1.0
2026-04-06,13,6,2,1,015144,鈴木 奈央,29,静 岡,110,L1,1車身1/2,12.6,捲り,,,,,曇,1.0
2026-04-06,13,6,3,3,014902,中村 由香里,45,東 京,102,L1,3/4車身,12.6,,,,,,曇,1.0
2026-04-06,13,6,4,5,015940,千葉 捺美,31,群 馬,128,L1,3/4車身,12.6,,,,,,曇,1.0
2026-04-06,13,6,5,4,015944,赤池 七虹,22,静 岡,128,L1,1/2車輪,12.5,,,,,,曇,1.0
2026-04-06,13,6,6,7,015147,佐々木 恵理,36,愛 知,110,L1,1車身1/2,12.6,,,,,,曇,1.0
2026-04-06,13,6,7,6,015226,成田 可菜絵,38,大 阪,112,L1,3/4車輪,13.3,,HB,,,,曇,1.0
2026-04-06,13,7,1,2,015724,村上 翔馬,27,兵 庫,123,A1,,11.5,捲り,,,,,曇,1.0
2026-04-06,13,7,2,6,013914,小谷田 公則,44,福 島,88,A2,1/2車身,11.7,差し,,,,,曇,1.0
2026-04-06,13,7,3,1,015712,松本 京太,27,静 岡,123,A1,3/4車輪,11.9,,B,,,,曇,1.0
2026-04-06,13,7,4,5,013447,坂本 晃輝,47,佐 賀,81,A1,1/2車身,11.7,,,,,,曇,1.0
2026-04-06,13,7,5,4,013863,吉田 健市,48,愛 知,87,A1,3/4車身,11.6,,,,,,曇,1.0
2026-04-06,13,7,6,3,015193,藏本 徹二,31,広 島,111,A1,1/2車輪,12.0,,,,,,曇,1.0
2026-04-06,13,7,7,7,015279,山崎 駿哉,28,岡 山,113,A1,大差,13.1,,H,,,,曇,1.0
2026-04-06,22,1,1,4,014340,古川 貴之,42,佐 賀,93,A1,,10.0,捲り,B,,,,晴,0.0
2026-04-06,22,1,2,2,015357,藤井 稜也,29,岐 阜,115,A2,1/4車輪,9.9,差し,,,,,晴,0.0
2026-04-06,22,1,3,7,014749,山田 哲也,43,愛 知,99,A2,2  車身,10.1,,,,,,晴,0.0
2026-04-06,22,1,4,6,013983,大崎 智久,43,青 森,89,A2,1/2車輪,10.0,,,,,,晴,0.0
2026-04-06,22,1,5,3,014813,新井 僚太郎,34,山 梨,100,A2,1  車身,10.4,,H,,,,晴,0.0
2026-04-06,22,1,6,1,014776,川上 修平,47,高 知,99,A2,1/2車輪,9.9,,,,,,晴,0.0
2026-04-06,22,1,7,5,014056,橋本 紀彰,45,茨 城,90,A2,1車身1/2,10.4,,,,,,晴,0.0
2026-04-06,22,2,1,3,014223,瀧野 勝太,39,群 馬,92,A2,,10.2,捲り,B,,,,晴,0.0
2026-04-06,22,2,2,7,014383,河野 要,42,神奈川,94,A2,2  車身,10.2,差し,,,,,晴,0.0
2026-04-06,22,2,3,2,015084,菅田 謙仁,33,宮 城,109,A2,1  車輪,10.5,,H,,,,晴,0.0
2026-04-06,22,2,4,1,014402,泉谷 直哉,43,兵 庫,94,A1,1/4車輪,10.2,,,,,,晴,0.0
2026-04-06,22,2,5,5,014319,中野 彰人,38,和歌山,93,A2,1  車身,10.2,,,,,,晴,0.0
2026-04-06,22,2,6,6,013763,川上 真二郎,45,新 潟,86,A2,4  車身,10.4,,,,,,晴,0.0
2026-04-06,22,2,7,4,014457,北野 良栄,42,茨 城,95,A1,大差,13.0,,,,,,晴,0.0
2026-04-06,22,3,1,5,014672,吉田 茂生,35,岐 阜,98,A1,,9.9,差し,,,,,晴,0.0
2026-04-06,22,3,2,2,015893,岩辺 陸,21,静 岡,127,A2,1  車身,10.1,逃げ,HB,,,,晴,0.0
2026-04-06,22,3,3,3,015457,村田 瑞季,29,京 都,117,A1,1/2車身,9.9,,,,,,晴,0.0
2026-04-06,22,3,4,7,013859,荒木 伸哉,46,静 岡,87,A1,1/2車身,10.1,,,,,,晴,0.0
2026-04-06,22,3,5,1,015561,原井 剣也,32,福 岡,119,A1,1/2車輪,9.9,,,,,,晴,0.0
2026-04-06,22,3,6,6,015838,森 柾斗,25,徳 島,125,A2,1  車身,9.9,,,,,,晴,0.0
2026-04-06,22,3,7,4,014692,森山 智徳,42,熊 本,98,A1,6  車身,10.3,,,,,,晴,0.0
